user,employee_name,department,job_title,date,login_count,night_logins,unique_pcs,usb_count,file_activity_count,file_deleted,file_copied,file_accessed,emails_sent,external_emails,email_attachments,http_requests,unique_urls,cctv_anomalies,access_card_anomalies,behavioral_score,anomaly_label,risk_score
USR02430,David Johnson,Security,Associate,2026-01-23,49,1,5,72,843,103,47,693,147,33,10,935,53,14,3,37.89,1,76.7
USR02431,Robert Davis,Marketing,Consultant,2026-01-22,91,1,5,144,419,44,11,364,137,5,12,974,486,4,2,56.26,1,52.09
USR02432,John Jones,Legal,Senior Developer,2026-01-21,206,7,1,134,490,35,72,383,33,10,1,872,166,15,6,30.6,1,93.53
USR02433,Robert Miller,Security,Analyst,2026-01-20,92,3,8,33,350,40,62,248,183,71,6,1193,58,11,5,95.43,-1,84.71
USR02434,Robert Rodriguez,Marketing,Senior Developer,2026-01-19,84,0,4,101,1016,16,104,896,18,3,1,1081,179,2,7,77.87,-1,59.18
USR02435,Robert Davis,HR,Associate,2026-01-18,43,3,3,105,533,67,65,401,23,0,2,1473,35,7,1,55.1,-1,64.38
USR02436,Robert Brown,IT,Associate,2026-01-17,202,7,6,145,477,7,71,399,44,5,12,967,350,3,4,49.12,1,62.7
USR02437,Emily Miller,Executive,Lead,2026-01-16,226,4,4,44,107,14,5,88,166,38,32,898,70,2,5,68.51,1,45.01
USR02438,Michael Brown,Engineering,Consultant,2026-01-15,167,8,1,16,1199,71,98,1030,130,2,5,617,380,2,2,81.94,1,49.33
USR02439,Lisa Johnson,Operations,Senior Developer,2026-01-14,183,3,7,32,603,70,57,476,83,32,10,874,115,6,7,79.97,1,58.61
USR02440,Sarah Davis,Marketing,Manager,2026-01-13,244,14,8,104,71,6,12,53,53,19,10,1361,53,7,6,76.89,-1,84.67
USR02441,Jennifer Davis,HR,Analyst,2026-01-12,218,13,5,56,870,103,62,705,177,31,30,1568,447,11,6,95.3,1,86.49
USR02442,Jennifer Brown,Legal,Officer,2026-01-11,155,7,8,134,761,72,35,654,181,35,21,1084,139,13,1,69.02,1,78.66
USR02443,Emily Davis,HR,Specialist,2026-01-10,178,14,3,48,792,4,72,716,38,8,4,714,22,5,5,81.09,1,57.22
USR02444,Michael Johnson,IT,Lead,2026-01-09,84,4,6,150,1157,139,18,1000,106,6,0,529,244,13,3,82.92,-1,93.95
USR02445,Robert Smith,HR,Coordinator,2026-01-08,165,4,2,40,915,2,131,782,192,48,20,703,459,3,0,71.49,-1,72.17
USR02446,Maria Davis,Engineering,Officer,2026-01-07,225,16,4,52,183,7,8,168,164,38,2,390,366,15,5,55.46,1,100
USR02447,Sarah Miller,Legal,Officer,2026-01-06,133,5,6,121,637,66,96,475,59,20,4,1187,56,0,7,81.63,1,54.93
USR02448,James Smith,Legal,Director,2026-01-05,162,3,5,29,124,18,12,94,6,0,1,1950,214,3,6,99.04,1,29.86
USR02449,Jennifer Brown,Finance,Officer,2026-01-04,136,6,1,42,620,37,88,495,100,24,19,998,379,2,8,18.8,1,72.29
USR02450,James Martinez,IT,Director,2026-01-03,157,5,6,67,825,100,4,721,103,35,6,599,416,5,6,13.41,1,85.65
USR02451,Robert Williams,HR,Associate,2026-01-02,220,13,7,96,122,17,22,83,190,14,32,1004,407,10,8,56.79,1,88.64
USR02452,John Brown,Sales,Coordinator,2026-01-01,118,8,8,66,703,13,35,655,195,49,7,1909,308,7,7,81.24,-1,86.35
USR02453,Maria Brown,Engineering,Associate,2025-12-31,205,9,5,55,163,21,10,132,26,3,4,1790,385,10,5,88.59,1,58.66
USR02454,John Davis,Operations,Director,2025-12-30,142,6,8,33,531,7,48,476,169,26,26,763,248,6,7,79.99,1,60.01
USR02455,John Jones,Finance,Coordinator,2025-12-29,142,7,8,123,797,62,155,580,97,37,21,1469,349,6,2,63.6,1,75.88
USR02456,James Davis,Marketing,Officer,2025-12-28,60,4,7,120,662,42,115,505,154,7,8,111,97,9,5,25.63,-1,100
USR02457,Maria Jones,HR,Coordinator,2025-12-27,183,14,3,96,935,103,146,686,76,30,3,532,365,12,6,68.35,1,100
USR02458,Robert Martinez,Executive,Consultant,2025-12-26,194,0,8,132,888,59,144,685,25,4,1,1154,374,7,5,74.91,1,62.96
USR02459,David Martinez,Engineering,Specialist,2025-12-25,242,9,5,119,591,23,58,510,18,7,1,791,173,8,5,76.29,1,67.82
USR02460,John Martinez,Legal,Specialist,2026-01-23,157,10,3,140,993,70,14,909,121,20,5,1836,334,7,1,88.23,-1,78.08
USR02461,Lisa Rodriguez,Operations,Lead,2026-01-22,47,1,6,105,1091,153,155,783,181,14,43,1901,29,11,8,58.18,1,83.64
USR02462,Lisa Garcia,Engineering,Analyst,2026-01-21,88,3,3,82,826,123,115,588,161,61,44,1630,175,12,3,46.28,1,90.02
USR02463,Sarah Rodriguez,Sales,Manager,2026-01-20,144,6,8,135,862,17,103,742,64,25,7,1617,307,12,3,68.51,-1,92.55
USR02464,Emily Williams,Sales,Manager,2026-01-19,117,9,7,77,75,9,8,58,108,25,23,1707,442,8,7,66.16,-1,86.8
USR02465,David Jones,Marketing,Specialist,2026-01-18,184,10,6,73,231,8,6,217,172,59,24,398,44,1,1,87.79,1,49.61
USR02466,David Rodriguez,Operations,Lead,2026-01-17,42,0,3,4,747,31,98,618,87,1,9,1346,201,12,8,51.63,-1,76.57
USR02467,Sarah Martinez,Operations,Coordinator,2026-01-16,88,1,6,34,635,1,69,565,36,14,5,1355,253,10,8,81.05,-1,71.84
USR02468,James Rodriguez,Sales,Analyst,2026-01-15,206,5,8,114,1188,50,205,933,66,7,7,1747,188,13,4,73.54,1,78.49
USR02469,David Garcia,IT,Consultant,2026-01-14,136,1,7,44,1198,93,13,1092,192,53,18,183,23,6,1,47.3,1,56.61
USR02470,Lisa Brown,Operations,Consultant,2026-01-13,134,2,4,65,896,94,179,623,97,18,13,1581,52,4,0,48.1,1,51.73
USR02471,James Davis,Operations,Consultant,2026-01-12,106,4,1,19,1070,158,44,868,185,65,38,284,173,6,5,90.54,1,77.97
USR02472,David Williams,Legal,Consultant,2026-01-11,72,4,7,0,1036,130,21,885,199,31,50,1087,165,14,5,77.08,1,71.93
USR02473,John Davis,HR,Associate,2026-01-10,62,4,6,4,786,89,137,560,40,8,0,1602,197,10,4,48.62,-1,79.43
USR02474,James Martinez,Engineering,Consultant,2026-01-09,67,0,6,116,467,56,19,392,89,15,25,52,34,3,5,58.39,-1,73.84
USR02475,Maria Jones,HR,Manager,2026-01-08,180,0,6,65,54,0,9,45,47,6,1,1227,201,1,7,55.52,1,37.01
USR02476,Jennifer Brown,Executive,Senior Developer,2026-01-07,49,1,5,53,401,47,79,275,45,12,2,101,62,11,5,90.89,1,64.76
USR02477,James Williams,Security,Specialist,2026-01-06,195,15,6,98,726,93,113,520,144,44,14,1758,434,7,3,77.23,-1,100
USR02478,John Martinez,Legal,Analyst,2026-01-05,178,8,6,113,1140,112,135,893,52,16,0,1440,453,10,7,48.93,1,95.11
USR02479,Maria Davis,Security,Coordinator,2026-01-04,43,0,7,92,1090,74,103,913,198,2,53,973,405,9,5,75.69,1,62.72
USR02480,James Davis,Engineering,Coordinator,2026-01-03,80,3,2,136,1059,114,91,854,138,28,21,159,28,4,0,72.44,1,57.54
USR02481,Michael Smith,HR,Consultant,2026-01-02,243,18,1,118,608,26,74,508,10,3,2,1933,292,8,7,86.33,-1,96.85
USR02482,Michael Jones,HR,Specialist,2026-01-01,43,3,4,25,1195,123,20,1052,143,41,39,1583,364,0,1,12.09,-1,68.91
USR02483,James Davis,Operations,Associate,2025-12-31,214,2,7,64,276,27,5,244,168,50,26,1406,235,8,7,10.99,1,77.87
USR02484,Emily Garcia,Operations,Officer,2025-12-30,127,6,6,34,71,8,3,60,32,10,3,73,61,0,1,63.04,1,42.28
USR02485,Emily Williams,Finance,Director,2025-12-29,80,4,1,15,1028,75,17,936,194,49,56,823,384,8,3,95.45,-1,76.09
USR02486,David Williams,Security,Coordinator,2025-12-28,64,3,8,35,454,16,38,400,102,16,8,1021,79,1,6,22.39,1,47.35
USR02487,Emily Davis,IT,Lead,2025-12-27,176,14,3,18,543,15,69,459,35,0,0,990,102,0,8,71.04,1,51.92
USR02488,Robert Smith,Finance,Analyst,2025-12-26,156,0,6,100,575,59,81,435,178,54,47,727,296,11,7,77.47,-1,99.13
USR02489,Emily Brown,Sales,Officer,2025-12-25,226,10,5,125,190,26,1,163,154,48,39,1516,336,6,7,63.59,1,81.62
USR02490,Jennifer Williams,Marketing,Senior Developer,2026-01-23,177,0,5,80,458,24,33,401,59,0,8,1303,438,5,0,93.77,-1,44.75
USR02491,Michael Miller,IT,Director,2026-01-22,126,4,8,88,434,55,37,342,187,11,27,481,290,4,5,27.54,1,69.0
USR02492,Emily Smith,Marketing,Director,2026-01-21,169,2,2,121,378,24,28,326,180,31,1,1164,412,1,4,80.57,1,48.85
USR02493,John Rodriguez,Security,Consultant,2026-01-20,217,2,2,42,772,64,5,703,82,19,22,1851,138,1,6,100,1,33.49
USR02494,Lisa Williams,Finance,Analyst,2026-01-19,74,3,2,103,1077,27,0,1050,149,33,6,1792,357,14,6,100,1,70.71
USR02495,Michael Johnson,Legal,Manager,2026-01-18,147,7,4,115,254,4,0,250,120,48,0,1966,222,13,8,62.95,1,88.37
USR02496,David Johnson,HR,Officer,2026-01-17,100,5,5,109,1144,145,85,914,54,20,14,647,115,10,2,44.36,1,79.06
USR02497,Maria Martinez,IT,Officer,2026-01-16,247,7,6,22,814,80,98,636,13,1,1,1418,353,7,7,61.52,1,65.55
USR02498,John Martinez,Legal,Senior Developer,2026-01-15,213,14,2,89,219,24,42,153,166,28,9,507,49,9,7,78.6,1,80.83
USR02499,James Johnson,Finance,Director,2026-01-14,203,11,4,58,1054,74,23,957,105,8,1,939,114,2,5,84.49,1,51.16
USR02500,Emily Smith,Executive,Lead,2026-01-13,54,2,2,133,461,33,25,403,75,26,18,469,228,7,5,39.78,1,73.84
USR02501,Robert Davis,IT,Associate,2026-01-12,201,7,5,124,316,18,33,265,29,11,6,999,218,4,1,82.23,1,47.45
USR02502,John Martinez,Sales,Specialist,2026-01-11,167,4,3,51,306,25,33,248,65,23,9,1120,267,0,2,60.52,1,38.52
USR02503,Michael Rodriguez,Executive,Senior Developer,2026-01-10,182,4,6,67,1097,39,96,962,40,14,7,1905,125,7,1,76.17,1,47.66
USR02504,Michael Rodriguez,IT,Consultant,2026-01-09,143,3,5,1,544,13,79,452,118,47,16,585,491,14,6,36.95,1,93.81
USR02505,David Miller,Executive,Consultant,2026-01-08,172,12,6,29,864,45,17,802,127,23,4,994,73,7,5,61.6,1,65.34
USR02506,Jennifer Jones,IT,Senior Developer,2026-01-07,222,10,1,5,745,103,112,530,71,21,10,1502,289,1,7,47.13,1,66.67
USR02507,David Johnson,Marketing,Lead,2026-01-06,210,7,2,45,954,111,11,832,131,34,15,452,199,9,8,50.34,1,86.92
USR02508,David Garcia,Operations,Specialist,2026-01-05,245,17,2,99,51,3,5,43,68,9,3,1047,237,11,4,63.81,-1,95.39
USR02509,Maria Johnson,Engineering,Analyst,2026-01-04,114,7,4,145,182,20,10,152,152,32,41,531,432,10,8,43.38,1,100
USR02510,John Johnson,Operations,Officer,2026-01-03,161,1,3,113,1023,26,82,915,103,41,16,742,119,0,1,65.95,1,43.99
USR02511,David Smith,Security,Senior Developer,2026-01-02,208,6,1,137,347,10,5,332,108,16,6,1289,336,12,5,57.03,-1,91.36
USR02512,Maria Brown,IT,Consultant,2026-01-01,104,5,3,106,673,71,115,487,38,0,2,537,301,12,5,71.16,-1,96.3
USR02513,John Rodriguez,Engineering,Director,2025-12-31,188,0,2,134,1149,130,3,1016,6,2,0,50,20,10,3,44.59,1,69.01
USR02514,Robert Davis,Operations,Manager,2025-12-30,53,1,1,116,164,1,4,159,200,54,36,1561,107,5,3,91.14,1,48.76
USR02515,James Williams,Finance,Director,2025-12-29,108,1,6,17,1169,15,114,1040,5,2,0,980,395,4,2,91.7,1,33.49
USR02516,Michael Rodriguez,Sales,Coordinator,2025-12-28,125,8,4,78,363,45,49,269,56,17,15,1370,355,8,5,34.43,1,75.51
USR02517,Emily Brown,Legal,Director,2025-12-27,174,8,6,116,324,32,28,264,72,12,20,491,351,3,6,32.12,1,77.15
USR02518,Robert Davis,Legal,Coordinator,2025-12-26,44,1,7,22,576,74,76,426,176,7,50,1842,366,9,1,56.97,1,48.49
USR02519,Michael Smith,Operations,Officer,2025-12-25,192,3,5,84,559,69,10,480,23,8,4,297,262,5,8,53.38,1,74.04
USR02520,Lisa Jones,Executive,Specialist,2026-01-23,50,0,3,107,396,35,66,295,106,22,1,1863,272,5,0,86.63,1,39.48
USR02521,Jennifer Davis,Engineering,Analyst,2026-01-22,185,14,8,73,450,41,57,352,87,9,21,1908,335,4,5,59.46,1,67.11
USR02522,Jennifer Miller,Security,Senior Developer,2026-01-21,219,17,5,108,47,0,1,46,91,35,3,311,128,12,2,32.04,1,96.68
USR02523,David Davis,Engineering,Senior Developer,2026-01-20,74,2,2,146,101,12,20,69,119,8,19,1472,157,13,0,64.2,1,57.39
USR02524,Lisa Williams,HR,Lead,2026-01-19,162,7,5,117,811,31,13,767,180,68,13,732,245,4,8,83.31,-1,94.74
USR02525,John Smith,Sales,Coordinator,2026-01-18,108,7,5,20,1054,3,209,842,72,28,4,143,106,4,2,30.67,1,74.36
USR02526,Lisa Garcia,IT,Coordinator,2026-01-17,94,6,3,128,1003,96,88,819,120,23,22,760,91,10,8,47.35,1,90.1
USR02527,Robert Garcia,Engineering,Consultant,2026-01-16,235,12,5,128,996,134,42,820,173,51,19,1841,281,15,1,23.61,-1,100
USR02528,Jennifer Jones,Sales,Specialist,2026-01-15,127,3,4,73,930,130,89,711,39,8,10,1333,280,9,4,49.17,-1,84.66
USR02529,David Garcia,Engineering,Director,2026-01-14,210,12,4,50,1007,10,109,888,159,42,41,266,238,2,8,26.62,-1,100
USR02530,Robert Davis,Legal,Associate,2026-01-13,129,5,5,41,384,36,67,281,31,10,3,554,472,4,4,34.11,1,67.54
USR02531,Lisa Johnson,Finance,Lead,2026-01-12,41,0,7,113,963,75,49,839,102,3,26,590,299,0,8,35.32,-1,74.84
USR02532,David Brown,Sales,Associate,2026-01-11,237,8,8,64,440,39,61,340,104,33,13,1514,278,13,1,60.13,1,74.53
USR02533,Robert Davis,IT,Consultant,2026-01-10,118,5,1,138,619,24,10,585,163,53,40,701,103,2,7,93.55,1,61.83
USR02534,John Garcia,Marketing,Analyst,2026-01-09,74,3,1,94,672,89,125,458,81,3,4,1906,341,9,5,70.41,1,66.47
USR02535,Lisa Miller,Executive,Director,2026-01-08,135,9,2,43,871,23,58,790,13,3,1,973,463,6,1,87.92,-1,64.84
USR02536,Maria Jones,Finance,Manager,2026-01-07,228,7,5,83,373,12,22,339,99,33,1,1584,112,9,5,46.44,1,71.05
USR02537,James Williams,IT,Specialist,2026-01-06,237,6,6,26,599,76,16,507,136,52,26,461,88,15,0,20.03,1,83.67
USR02538,John Williams,Security,Analyst,2026-01-05,51,3,1,124,814,29,75,710,75,6,6,623,368,13,0,53.6,1,72.47
USR02539,James Brown,Marketing,Director,2026-01-04,141,4,2,103,387,37,70,280,174,63,2,1712,107,10,2,37.34,1,79.96
USR02540,David Brown,Legal,Analyst,2026-01-03,161,2,4,97,1059,93,11,955,72,23,21,688,294,11,2,56.31,1,70.52
USR02541,Emily Garcia,HR,Officer,2026-01-02,79,1,5,9,674,92,92,490,65,1,12,1882,59,3,3,51.11,1,37.52
USR02542,Robert Martinez,Operations,Officer,2026-01-01,133,10,3,50,568,6,64,498,130,2,23,907,307,7,3,63.34,1,58.99
USR02543,Robert Garcia,Executive,Lead,2025-12-31,56,4,3,142,553,26,78,449,149,49,28,658,291,12,8,38.77,1,100
USR02544,Lisa Brown,Marketing,Lead,2025-12-30,40,3,3,103,815,0,147,668,177,36,0,672,148,14,5,22.89,1,92.25
USR02545,Jennifer Miller,Sales,Director,2025-12-29,240,10,1,101,681,68,101,512,156,31,45,1509,88,5,3,24.05,1,77.92
USR02546,John Smith,Sales,Coordinator,2025-12-28,216,2,2,9,899,120,25,754,194,31,24,1604,143,10,1,90.03,-1,64.48
USR02547,David Williams,Engineering,Manager,2025-12-27,180,6,2,34,315,13,20,282,146,26,43,1803,489,3,4,32.15,1,55.37
USR02548,Jennifer Jones,Operations,Manager,2025-12-26,106,2,3,73,511,2,19,490,64,22,4,1635,379,1,0,13.72,1,42.08
USR02549,Maria Williams,Security,Manager,2025-12-25,107,3,6,15,1020,145,24,851,187,29,21,521,408,5,5,82.07,1,66.26
USR02550,James Williams,Executive,Specialist,2026-01-23,228,16,5,104,1019,96,73,850,19,7,3,1237,498,11,3,64.88,-1,100
USR02551,Emily Smith,IT,Senior Developer,2026-01-22,192,1,7,62,506,48,7,451,37,7,3,1913,82,10,6,65.58,1,53.56
USR02552,Lisa Brown,Sales,Manager,2026-01-21,190,4,5,82,1136,146,120,870,186,57,55,981,120,5,4,37.15,-1,97.47
USR02553,James Williams,Executive,Manager,2026-01-20,82,1,3,135,476,25,66,385,189,10,12,1074,500,10,2,66.75,1,63.8
USR02554,John Miller,Operations,Officer,2026-01-19,214,0,5,10,216,17,19,180,24,2,4,743,493,5,2,54.69,1,40.35
USR02555,James Davis,Engineering,Lead,2026-01-18,210,7,4,89,90,4,13,73,45,6,3,1366,255,8,1,38.32,1,56.35
USR02556,Emily Brown,Security,Officer,2026-01-17,170,10,6,20,64,5,3,56,200,4,37,1358,401,8,5,59.75,1,58.71
USR02557,Robert Williams,Legal,Officer,2026-01-16,73,1,3,48,48,0,7,41,6,2,1,1839,474,2,8,66.15,1,39.24
USR02558,David Miller,IT,Specialist,2026-01-15,159,11,6,43,220,17,35,168,68,23,11,1373,214,11,0,73.69,1,61.45
USR02559,Michael Davis,Engineering,Manager,2026-01-14,125,2,6,67,231,7,42,182,20,5,2,1563,230,5,4,83.38,1,38.51
USR02560,Lisa Miller,Security,Senior Developer,2026-01-13,241,18,5,12,661,72,102,487,82,30,1,558,122,13,4,27.91,1,100
USR02561,Emily Williams,Engineering,Consultant,2026-01-12,121,4,4,35,855,17,75,763,61,9,1,1474,360,6,7,15.57,1,65.75
USR02562,David Brown,Finance,Senior Developer,2026-01-11,195,2,6,105,1112,63,166,883,12,4,2,543,392,2,2,29.99,1,65.83
USR02563,James Jones,Executive,Officer,2026-01-10,112,7,8,15,910,112,166,632,165,48,18,627,103,13,3,42.17,1,91.61
USR02564,Lisa Rodriguez,Finance,Senior Developer,2026-01-09,227,2,1,27,296,18,53,225,79,0,11,852,330,9,2,38.72,1,52.23
USR02565,Maria Smith,Engineering,Specialist,2026-01-08,105,1,1,15,919,43,178,698,54,2,9,1929,311,5,0,47.28,-1,56.27
USR02566,James Jones,Engineering,Specialist,2026-01-07,61,1,2,15,958,10,171,777,75,21,6,203,27,11,5,71.53,1,60.66
USR02567,Robert Rodriguez,IT,Lead,2026-01-06,121,0,7,106,51,6,7,38,96,7,8,287,155,7,5,86.92,-1,65.99
USR02568,Jennifer Johnson,HR,Manager,2026-01-05,157,7,1,39,153,10,24,119,63,17,12,285,73,10,1,45.56,1,59.7
USR02569,Lisa Johnson,HR,Coordinator,2026-01-04,232,11,4,67,249,2,25,222,31,10,6,716,25,8,7,30.12,-1,87.52
USR02570,John Davis,Marketing,Officer,2026-01-03,59,1,3,1,918,37,82,799,192,4,34,1377,176,10,2,28.25,1,51.4
USR02571,John Martinez,Sales,Associate,2026-01-02,72,2,4,60,854,9,25,820,177,1,37,1556,355,7,1,88.16,-1,49.41
USR02572,David Smith,Engineering,Associate,2026-01-01,196,3,3,115,246,8,42,196,184,23,33,1116,249,9,1,50.85,1,60.31
USR02573,Maria Williams,Legal,Specialist,2025-12-31,202,6,5,84,110,4,12,94,114,16,11,1031,144,13,6,99.29,1,64.16
USR02574,Sarah Smith,Legal,Analyst,2025-12-30,236,5,3,119,323,17,24,282,9,3,1,1014,274,7,6,56.93,-1,78.03
USR02575,John Rodriguez,Operations,Specialist,2025-12-29,53,4,4,91,190,22,14,154,53,3,11,980,315,5,0,70.66,1,40.79
USR02576,James Johnson,Sales,Manager,2025-12-28,44,0,8,38,686,93,29,564,178,17,24,1369,451,12,0,90.8,1,50.04
USR02577,Maria Miller,Finance,Analyst,2025-12-27,45,2,1,61,75,11,5,59,173,61,25,1889,267,6,6,25.05,-1,85.34
USR02578,Emily Brown,Executive,Associate,2025-12-26,205,11,1,100,820,89,103,628,169,63,27,67,65,10,5,29.08,1,100
USR02579,Jennifer Smith,Executive,Senior Developer,2025-12-25,180,3,1,106,402,23,6,373,182,64,53,123,64,11,6,85.52,-1,98.69
USR02580,Maria Jones,Finance,Manager,2026-01-23,106,3,7,16,823,6,95,722,8,1,2,1351,404,1,7,55.26,1,43.48
USR02581,Robert Johnson,HR,Associate,2026-01-22,177,3,7,126,1088,67,156,865,8,1,0,1765,67,14,7,55.1,1,83.52
USR02582,Sarah Davis,Sales,Officer,2026-01-21,125,5,1,10,591,24,105,462,131,21,12,1561,467,3,5,78.79,1,49.13
USR02583,Michael Williams,Executive,Director,2026-01-20,53,4,4,143,826,4,50,772,154,3,13,919,273,9,8,66.96,1,71.05
USR02584,Lisa Garcia,Marketing,Director,2026-01-19,59,2,4,66,1031,72,51,908,158,17,31,52,26,5,0,40.93,1,54.97
USR02585,John Brown,IT,Lead,2026-01-18,62,0,2,0,530,18,102,410,6,2,0,1784,142,8,1,80.13,1,31.64
USR02586,Maria Smith,Executive,Officer,2026-01-17,128,7,6,29,840,51,21,768,149,1,31,1852,222,8,4,45.91,1,56.0
USR02587,Maria Jones,Sales,Analyst,2026-01-16,151,10,3,32,365,29,56,280,38,13,1,88,63,8,0,31.06,1,71.74
USR02588,Michael Rodriguez,HR,Consultant,2026-01-15,131,5,3,23,1106,150,81,875,103,34,16,1705,225,8,3,92.14,1,62.32
USR02589,David Garcia,Marketing,Associate,2026-01-14,56,4,1,45,497,69,37,391,147,28,26,222,220,9,4,49.74,1,82.17
USR02590,Lisa Brown,Sales,Senior Developer,2026-01-13,198,1,6,112,715,28,119,568,159,39,28,853,405,6,1,52.27,1,66.68
USR02591,Maria Smith,Engineering,Manager,2026-01-12,113,9,3,124,1120,87,40,993,56,9,12,1533,357,2,5,44.38,1,67.31
USR02592,Sarah Miller,IT,Consultant,2026-01-11,228,0,7,11,201,0,24,177,114,20,32,1863,338,14,8,80.52,-1,75.06
USR02593,Jennifer Miller,Legal,Lead,2026-01-10,73,4,4,142,695,32,10,653,165,38,46,653,340,10,0,87.55,1,67.5
USR02594,Emily Rodriguez,Marketing,Specialist,2026-01-09,136,6,1,133,265,16,18,231,160,50,2,331,329,12,5,85.53,1,96.35
USR02595,Emily Johnson,Legal,Coordinator,2026-01-08,45,3,1,119,233,2,18,213,185,67,44,1066,284,13,0,12.85,1,86.49
USR02596,Emily Brown,HR,Director,2026-01-07,58,1,3,64,730,34,22,674,135,13,12,1644,274,3,4,80.14,1,36.98
USR02597,Michael Garcia,Engineering,Officer,2026-01-06,245,9,4,134,292,2,52,238,56,19,11,1741,364,1,0,53.22,1,51.41
USR02598,Jennifer Garcia,Engineering,Senior Developer,2026-01-05,238,10,4,81,1011,98,182,731,20,3,3,1808,251,6,3,82.19,-1,81.61
USR02599,David Davis,HR,Analyst,2026-01-04,131,1,7,57,326,39,40,247,116,26,4,1363,160,5,4,68.52,1,46.97
USR02600,Sarah Davis,Security,Manager,2026-01-03,218,14,6,126,990,51,15,924,200,49,4,583,465,12,0,34.44,1,100
USR02601,Maria Miller,HR,Senior Developer,2026-01-02,225,1,1,150,337,20,52,265,178,65,50,464,454,10,6,82.79,-1,100
USR02602,Robert Davis,IT,Officer,2026-01-01,137,5,5,0,294,14,19,261,125,48,7,629,196,3,3,61.93,-1,64.94
USR02603,Michael Rodriguez,Operations,Consultant,2025-12-31,249,11,7,87,390,36,28,326,175,48,30,791,218,5,7,41.55,1,85.18
USR02604,David Smith,Marketing,Specialist,2025-12-30,189,7,8,92,753,42,60,651,107,42,19,1336,500,5,2,86.4,1,63.26
USR02605,John Garcia,HR,Specialist,2025-12-29,166,13,7,91,1052,51,156,845,174,1,4,1985,307,14,6,93.52,-1,100
USR02606,Lisa Smith,HR,Coordinator,2025-12-28,170,8,6,37,1083,115,16,952,95,33,7,605,353,8,3,35.65,1,81.72
USR02607,Lisa Brown,Security,Director,2025-12-27,119,4,3,71,144,4,19,121,71,26,17,1616,23,9,6,57.15,1,61.19
USR02608,Maria Rodriguez,Executive,Senior Developer,2025-12-26,178,11,8,102,428,32,84,312,49,15,2,679,244,14,1,28.95,1,90.04
USR02609,Lisa Rodriguez,Finance,Director,2025-12-25,144,1,7,40,153,15,6,132,101,30,27,225,80,15,3,10.43,1,77.01
USR02610,Emily Johnson,Executive,Analyst,2026-01-23,141,6,7,30,888,43,79,766,196,50,39,1533,299,13,7,84.76,1,81.91
USR02611,Sarah Rodriguez,Operations,Manager,2026-01-22,119,7,3,32,547,63,51,433,171,54,28,136,107,14,1,49.94,1,93.43
USR02612,Robert Martinez,Legal,Officer,2026-01-21,196,4,6,116,1119,94,177,848,49,6,5,359,325,1,0,70.5,1,63.08
USR02613,Emily Davis,Marketing,Specialist,2026-01-20,127,4,3,73,999,24,16,959,93,20,16,430,112,2,8,33.3,-1,75.61
USR02614,Sarah Martinez,Engineering,Officer,2026-01-19,250,0,7,116,986,109,170,707,160,25,7,479,69,12,4,47.83,-1,97.79
USR02615,David Williams,Legal,Director,2026-01-18,42,1,6,62,517,22,93,402,27,0,1,378,192,9,6,65.76,1,61.94
USR02616,David Martinez,Executive,Associate,2026-01-17,131,9,8,120,106,7,3,96,184,61,0,788,239,4,5,52.92,-1,92.99
USR02617,David Brown,Legal,Specialist,2026-01-16,134,6,4,101,984,130,131,723,180,29,27,1075,241,7,6,81.59,1,79.58
USR02618,David Jones,Executive,Lead,2026-01-15,69,0,7,49,290,26,55,209,119,12,8,1347,33,12,0,55.97,1,47.05
USR02619,Michael Martinez,Executive,Manager,2026-01-14,233,2,2,44,565,57,33,475,59,20,10,152,130,15,8,74.57,1,87.85
USR02620,Emily Rodriguez,IT,Manager,2026-01-13,70,0,3,4,461,65,19,377,190,75,39,1084,118,1,1,32.77,1,48.54
USR02621,Jennifer Martinez,Legal,Specialist,2026-01-12,165,6,2,111,1164,15,185,964,165,49,32,120,50,1,4,89.48,-1,82.46
USR02622,Jennifer Jones,Sales,Lead,2026-01-11,44,0,4,30,581,27,30,524,111,0,22,1060,154,6,2,43.56,-1,52.02
USR02623,Jennifer Jones,Executive,Director,2026-01-10,198,4,2,121,240,24,39,177,173,6,38,1820,54,7,6,44.11,1,61.81
USR02624,Maria Williams,Engineering,Director,2026-01-09,186,4,4,101,71,9,0,62,24,6,0,269,213,2,5,100,-1,63.41
USR02625,James Smith,Executive,Consultant,2026-01-08,114,3,5,93,420,34,77,309,131,13,8,170,20,13,0,88.95,1,55.43
USR02626,John Garcia,Marketing,Manager,2026-01-07,243,11,7,44,651,86,4,561,81,31,1,592,230,8,8,82.83,1,80.09
USR02627,Sarah Miller,Executive,Coordinator,2026-01-06,81,5,5,8,701,97,115,489,198,37,6,214,183,6,5,23.36,-1,100
USR02628,Robert Martinez,Finance,Consultant,2026-01-05,248,12,8,112,74,9,13,52,178,46,9,198,149,10,8,82.04,1,99.1
